SentenceID,Formality,Sentence
32XN26MTXYIP7I48ZBDSBLL4DPML0O,2.6,"When you input the ipp://[ip address]:631/ipp/P1, for example, ipp://192.168.1.44:631/ipp/P1, what is the 631?"
31KPKEKW49CDU9IW8YOYXIPZ1V8B0R,4.4,"""When you're struggling on offense, you're looking for a spark from someone and our defense has been able to give us that spark,"" Eagles coach Beau Baldwin said."
32L724R85KJQ5Y0MVTV5Y6UK4T4IPE,4.0,"When you see shows that fit young characters into pre-made boxes, on a sitcom such as ""Gary Unmarried,"" you're often seeing the work of lazy scriptwriters who don't extend the art of serial character development below a certain age."
37SOB9Z0SRWLOA35IYVBDJJBG173L2,3.4,"""When you take care of the garden, you forget the war. But when the situation is good, you're too busy with work."""
3VQTAXTYN2KTAVUC652IMPD6HKDBUV,2.6,when you unmount the drive any buffered to write is written.
3VMHWJRYHUFB4G0NGCZ1PM3VQ0LFX8,3.8,"""When you've got a team on its back, when we're up 15 points in the half, we didn't want to give them any confidence in that third quarter."""
3D42WVSDH7U04LQXL8L380A4S6FFYE,2.8,"Whereas Cavallari was introduced as the anti-heroine off the bat, a role already occupied to perfection by Heidi Montag."
37SOB9Z0SRWLOA35IYVBDJJBG16L3J,2.6,where can we go in the evenings?
307L9TDWJXRBCA6QUBBQQBN0LW73N4,2.6,where does one download the debian mol-drivers-macosx?
39N6W9XWRCM6ILMSWSRLQLAGTLFYGW,3.0,Where do intel-users post their messages?
3K8CQCU3KD08388E4VMSV8YXJP1NWU,2.2,Where have you been??
3SR6AEG6W4SKIHH3GY93BLMH8LSYHV,3.2,"""Where I come from people don't get many chances to do things like this,"" she explained during a smoke break."
35ZRNT9RUHXTUV62VQB350N5B6C3OJ,2.4,Where in New York can you go for a typical English Christmas Dinner?
3EGKVCRQFVRAR4EHG6Z7PAJJD8OBYT,2.6,whereIstand.com crowdsources its opinion database -
38B7Q9C28F4PKRPEC3QJFD40QYS96H,2.0,Where is there ?
3VP28W7DUMJ09B02HUNMM7J6Y0JFZ5,4.2,"""Where we are right now is to try to get into negotiations."""
3FDWKV9VCM1PTMY9XUSR05O0TJFUM1,3.0,"""Where we will see the result of this failure is in a product announcement -- moving some business out that had been planned here,"" he said."
3QQUBC64ZDDNS8D4E0IEXRC4SR7NXN,4.8,"Whether as a candidate for Congress, a State Assemblywoman or a small town Mayor, I have always sought to act with the best interest of our District and its residents in mind - and today I again seek to act for the good of our community."
3WRKFXQBOA6KECSNMGROBXNW8Y7YIO,2.6,"""Whether it's been stops in the red zone like against Northern Colorado or turnovers here."
3RDTX9JRTX08OR3JVDVBLR4WL9C97G,4.6,"""Whether or not the Exchange Offer/Prepackaged Plan fails, they will still be protected at $600 per note for 30 days,"" the statement said."
3HA5ODM5K9RS4W0EMHYI80PPZF7SV1,2.0,which are the best?
306W7JMRYXXVCYNZ321DQXVHKTK8BB,2.6,"Which, if you think about it, is kind of impressive considering that Willis and Schwarzenegger were only on the L.A. set for 6 hours."
37G6BXQPLPKZP5ZFZNK3DWM2HWJQE4,1.8,"(Which isn't very close, to be honest!)"
37VHPF5VYB2EM3F5H2X81H1Z2EK8CI,3.2,Which is why I was interested in Uncharted 2 as an example of developing for trophy support.
3QE4DGPGBQAQKE887L3EAW69YKGG4T,3.0,Which it is.
3XT3KXP24YXIVSIHGXWWS6339OF6IX,3.2,Which museums are you planning on visiting?
3BCRDCM0OCT91N85G0H85MIG1S46K8,4.2,"Which restaurant participating in special three-course, prix-fixe menus at Lunch $24.07 and Dinner $35.00 do you recommend for us?"
3I6NF2WGIFV8GXC8LQMOFOCNYGBG5Y,3.6,"While active duty ,stationed at P.A.F.B. 1976/1980 I visited monopole drinking establishment ."
3NZ1E5QA6Y0CPG4X54UAEDLQI3JB5C,4.4,"While Afghan officials have said they plan to deploy additional personnel to safeguard voters on election day, it promises to increase the burden on U.S. and NATO security forces."
38RHULDV9XEGP7XN7F90Q02GXQ7IW9,4.2,"While Brown has promoted Miliband, he has never forgiven the foreign secretary for toying with challenging him for the party leadership when Blair left office."
3HYV4299HZVTJ1ZJDT33R512NQX8EB,5.2,"While CIT said it's still counting the more than 150,000 ballots, bond and credit-default swap prices show that investors are betting the lender will file for court protection."
3E9ZFLPWOXRVE72DHK5MSJGN6SDIX2,3.8,"""While cocaine is expensive, it is not out of reach for the middle classes with two incomes."""
388FBO7JZQSCSD3EJW4GG5JDUX1YN4,4.0,"While consumers have been enjoying the service since its launch in 2007, recent statements by a News Corp exec have people wondering: can Hulu make the ad-supported model work?"
3VZYA8PITNXB5T1N7OXLUWP7RZM05F,4.2,"While dozens of foreign warships are cruising Somalia's waters right now, trying to crack down on the stubborn piracy problem, there are very few, if any, foreign military personnel on shore."
3FI30CQHVJI88K4BAN4F6JZQEYUB6S,4.2,"While her progenitor on the original ""Melrose Place,"" Heather Locklear's Amanda, was firmly heterosexual, Ella wants to take both male and female lovers."
3ZXNP4Z39QK3PT4SKAY1Q0VRL3SL7O,3.8,"While Hoffman was busy gleefully putting shovel to dirt in his burial of the Scozzafava candidacy, the state chairman of the Independence Party, an often important third-party that had cross-endorsed Scozzafava, stated that his endorsement would now go to the Democrat, Bill Owens."
3M67TQBQQGNQ7T1H2G7VVI6MMHI9A7,2.4,"While I have not stayed there (I live in Wilmington!), I know it's pretty popular and well-kept."
38F60IALAFGDQVCD8KFJXCVL728T0Z,2.8,"while it got closer and closer to the time that it should be comming (my letter of acceptance or denying me, which ever one,) they told me they sent a letter out and that it would come wednesday November 26th or after thanksgiving on Friday November 28th which is today!"
38Z7YZ2SB21B5A11V6AUYBKU9PQQID,2.8,"While it's probably a little too late for you to add as much spook, gore, and creepiness to your own home this Halloween, we thought it would be fun to look at some of the best decorated homes as seen on Flickr()."
371QPA24C1NDXKXV43JJBHEVCUET12,5.0,"While many of the estimated 2,000 participants see the Pilsen event as merely part of the autumn race circuit, others like Arreola enter the event with more heartfelt motivations, said Juan Rangel, president of the United Neighborhood Organization, the group that organizes the race as a fundraiser for education."
3UOMW19E6C5VZLW3J4Q5PXR80OKC5L,5.0,"While other merchants have gone bankrupt or struggled to survive during this recession, Wal-Mart Stores Inc. is growing its empire and capitalizing on the holes left behind."
3MDWE879UG1VQ3698U7RQTQS4Z39B2,5.2,"""While other retailers struggle, their business model enables them to take advantage and build market share,"" said Madison Riley, a retail analyst with Kurt Salmon Associates, a consultancy in Boston."
3XWUWJ18TKP86U3I6WJDRF5U65IUUT,3.8,"While Peter Brown's self-funding of his campaign and TV advertising advantage mirrors that of White, he raised from donors roughly 10 percent of what White did, a fact not lost on voters."
30Y6N4AHYOVU900FG7YJC4EMD6KDRZ,4.4,"While some will attempt to portray the outcome as meaningful in the midterm contests between the parties, it's hard to see how a conservative winning in a district controlled by the Republicans for over a century will say much of anything - except that the GOP's activists who were annoyed by the nomination of a Republican who some viewed as more liberal than the Democrat in the race will be able to say that their party's values were upheld in the district."
3J9UN9O9J2RJCSG8WQ1FV68C90HJ0K,4.2,"While subscribers will get regular access to new music as soon as he creates it, the selling point is special invitations and access to the artist."
31JUPBOORM37P79BUFQ740RMWNYL8B,4.0,While taking a long stroll I was able to stop at Doubleday field and take in a few innings of a ball game between two adult mens teams.
3MDWE879UG1VQ3698U7RQTQS4Z2B93,4.4,"While the interviews are not statistically significant enough to provide a meaningful idea of how the election will play out Tuesday, they do provide a voter's view of an unusual mayoral race."
386T3MLZLMUUSBKP5M4O6GZYTPN08H,3.4,"While the traditional part of iTunes still mirrors the product taxonomy of a Tower Records, the App Store is creating a folksonomy of media products."
304QEQWKZOJXD375C3TK32PY8URO08,2.6,"While the trend will take longer, it is clear which direction the wind is blowing."
3TLFH2L6Y8NKM5FRN7JXG0O040ST2J,3.8,"""While the U.S. has been jumping up and down and saying 'Aha, bad, wicked Swiss banks,' the U.S. is doing exactly the same things as far as non-resident bank account holders,"" said Sarah Lewis, executive director of the group, based in the U.K."
3UDTAB6HH5YU6G3ZAEA26CU9DV5096,5.6,"While they lifted weights together, Cpl. Nathaniel Hammond of Oklahoma would try to sell Arreola on the joys of fishing and boating."
30U1YOGZG9V6AF0SVWYO2EJIZ83DSN,5.0,"While we're on the subject, the 3.7-inch 854 x 480 LCD is incredibly bright and crisp, while the capacitive touchscreen is reasonably responsive."
3M7OI89LVXNRIPWHON0AH358WJVC61,4.0,"While we won't vouch for Stallone's math, we're pretty positive that we'll be adding another ten bucks to that tally when The Expendables opens next August."
359AP8GAGFJAMPAM7X52NH54RUFC70,1.8,Who is they ?
3TCFMTM8HDNJDL3ILOZNAU55CH212J,1.4,Who knows.
37VHPF5VYB2EM3F5H2X81H1Z2ELC8N,3.2,Who wants to watch full-length features on their computer monitors?
3WPCIUYH1977PFD7KW3ECJF41RHDTC,2.4,Who will die?
3NQUW096N5773CSLZ7WL4WMXGTGL90,2.2,Who will join?
3TD33TP5DK19VMGE00LRMO1CAHKBAI,2.0,Who will live?
3D17ECOUODU8Y3Z1PODST4AXIV213U,3.0,Why?
3T2HW4QDUU6E08YFMU3M1DWAMK39C9,2.4,Why Aren't VCs Backing Augmented Reality?
3TKSOBLOHKFEEWL66ELNHZLISZ5BBD,2.4,Why do we know this?
3J5XXLQDHLAOKFFZW2XH0SHD7Z93VL,3.2,"Why he does it: ""I have been to a lot of haunted houses -- and I figured, instead of being scared, I would do the scaring myself."""
32TZXEA1OKJTGZI5P2IB3923WVY14F,3.0,"Why he does it: ""I just like to play a character who can stretch my abilities but also someone I can sort of play with."""
39AYGO6AFEJA9TT8DD9OXEZKVN96ND,2.4,Why is it .ugh?
3E24UO25QYPSRETKES91C3ZPLXE6OS,5.6,"""Why is Lord Ashcroft at the heart of Hague's discussions in the US? The shadow foreign secretary taking a free trip on Ashcroft Airways is distasteful enough. But having Lord Ashcroft as a key player is worse. Refusing to say whether he pays full British taxes and his extreme anti-European views should disqualify him from any government position,"" he said."
38DCH97KHG170LL7DOVUACZUM4FQJP,3.0,Why is no one in the political media pointing out that the Republican Party just pulled up the welcome mat for a vast percentage of the Republican women in this country?
3ZQA3IO31AQXKSSN8MXKH788DMXO1B,2.2,Why isn't it there?
3MIVREZQVGX2B5RPV9V6BRZ71TFQKO,2.8,"Why is the Republican Party, the party that champions merit over name, going Democrat and choosing identity over ideology?"
3UQ1LLR2697L8V2QRDAL0RXHMBYLAF,2.6,"""Why not give the guys the ship's named after the opportunity to be a part of it?"""
3IVEC1GSLOYJJH1QS95F9BRMESNJ1N,3.6,"Why she does it: ""The whole horror genre really attracts me. And, I started dating someone who works here."""
3UXQ63NLA9LQR57IXRAHV2HN4TJLBA,4.2,Why then are VCs not investing more in Augmented Reality?
38G0E1M85L48J9SIBMTIN17DKCRUVI,2.8,Why wait until Sunday for politics?
309D674SHYKXO1DCKEHISJR0AK5BCK,4.4,Wifi-radar runs slowly and my laptop hangs only when running wifi-radar.
31MBOZ6PANQ91AZOBR6C6MN5MEJLCH,3.0,Will be well worth the effort.
33BFF6QPI0A1Z4F4MC2DMU0RE8B3WV,3.6,Will she pay a price for this?
39TX062QX0NGO4KUWHYZODEYNAH3XO,4.2,Will the NRCC shift gears and start buying ads supporting Hoffman in the final three days of this race?
3DA79LNS58U97NBAR7X2ZATSAEST3U,3.6,Will we hear about the latent sexism of the Republican Party?
3J06WJ78HMJ8WOHIGC3NJN9WYJ1VV9,3.2,"(WIRED) -- An anarchist social worker raided by the feds wants his computers, manuscripts and pick axes back."
3EHIMLB7F6Y53BQL3UB9C8YFF6P8HR,3.0,Wireless B works flawlessly on my ibook.
3R15W654VCSDVB97G977QRCMQTKQLR,3.4,Wireless G is VERY problematic when using Linux PPC.
336OE47KI1JLBDHN6M8J5PSA5S3VWJ,2.2,Wireless on my ibook works flawlessly with Beryl enabled.
3Q7TKIAPOS9J6252BN1NQS5N7EVLDH,3.4,With a car these would not be too far from either school (about an hour for Bard and about 20 min. for Sarah Lawrence.)
3R0WOCG21L8MPSSWK1TOHF16K5ODU3,5.0,"With all rallies canceled, the antiflu measures were expected to have an immediate impact on the campaign for Ukraine's presidency."
3PUV2Q8SV337TTJQKACTCP9IVKHBDK,5.2,"""With a young family and responsibilities at City Hall, I have found it impossible to commit the time required to complete this effort the way it needs to - and should be - done."""
3RBI0I35XD25O9A41DK17RL7PGB3YU,5.6,"""With Blair and Juncker polarising opinion, most received wisdom is that Dutch Prime Minister Jan Peter Balkenende is the man who could emerge as the compromise choice,"" he wrote."
3IHWR4LC7CC5Z6159CTUCKZUFJ48IK,5.4,"With Democrats poised to lose the governor's race in Virginia, and to possibly lose the governor's race in New Jersey and a special election for a House seat in New York, the White House has started insisting any pending losses will not have any significance."
3ACRLU860MDCLZXQG5NDI7R3VWIBED,4.6,"Within the past two weeks, Maoists have burned two schools in Jharkhand, hijacked and later released a passenger train in West Bengal while also carrying out a raid against a West Bengal police station."
322ZSN9Z5FJUPJUERL2L9FLYOEOT4F,3.0,With Koquerer popping up I assume you have Kubuntu
3INZSNUD8ZPO504TMQYXLJES7KF9D9,3.2,"""With one phone call they could have brought the whole thing down,"" Atkins said."
39O6Z4JLX1W00DMDGR45786HEU9VXC,4.4,"""Without a doubt, more time is going to result in more bold policy initiatives,"" said Eric Jaye, Newsom's longtime strategist who left the campaign in July."
39WICJI5ASR5TZK9XZMKLYU9VAF3ZL,5.6,"Without alerting the press to what most politicians would view as an extraordinary photo op, he quietly stopped by Kennedy's grave at Arlington National Cemetery and paid brief respects to his longtime mentor."
368IUKXGA47ACE5LTSMG134FV2A6P9,2.8,"""Without somebody sitting at the table, there's really not a go-to person to see what makes sense,"" Grant said."
3CMIQF80GMPVCQ60T51518UP0YW6Q0,4.8,"With pigeons, he developed the ideas of ""operant conditioning"" and ""shaping behavior."""
3ULIZ0H1V94BCIM5371L818HWRT15K,5.2,"With police officers dying in large numbers and Maoists carrying out bolder attacks, the debate around the insurgency has sharpened in India's intellectual salons and on the opinion pages and talk shows."
3IV1AEQ4DQC1UHLBRUEUOLEUSYT8JW,6.6,"With reports emerging over the frontrunners for the permanent position of EU president, a new contender has emerged in the international media in the shape of Sweden's Prime Minister Fredrik Reinfeldt."
32K26U12DMNM27HWPR3TD13PYCXDVS,3.0,"With that said, have you looked at the SMP kernel?"
335VBRURDIZTX6ITIL9HR1WD7WG9E2,4.2,"With that said, the first four or five races -- and really as many as the first seven or eight -- remain hard to distinguish from one another."
3W0KKJIARQ8W51RT9FE6P0E77NT8KV,3.6,"With the advent of Android, people began to wonder if Google would build a killer piece of hardware that would finally give the iPhone a true challenge."
3UUIU9GZC44CL2YE5QLVE7RCOAJT5K,6.2,"With the delinking of Justice Dinakaran's name from the original list, the government would start meeting the requirements under the memorandum of procedure for appointment of judges to the Supreme Court, which at present has seven vacancies considerably increasing the workload on judges."
3M4KL7H8KUM7VMMJ8QBQ07MHSM4160,4.6,"With the government offensive drawing closer, the people who feel most at risk are the tribal villagers who live in the forests of Chattisgarh, where the police and Maoists, sometimes called Naxalites, are already skirmishing."
3R6RZGK0XEBP0ICNLNQ7QMDQG03VYI,2.8,With the live cd it sees a U3 (Unknown) card and everything works; with the installed system it sees the card correctly but it can't start gdm and there is not possible way to understand why...
3TRB893CSI9N31QR9J1LD8QJPM6G7D,5.0,"With the Monday deadline for his contract extension looming, Rondo handed out 16 assists, and in the third quarter he had the helper on nine of the Celtics' 15 field goals."
3QMELQS6Y4AVORL06KQ56Y4UWKY6R1,5.4,"With water temperatures in the 60s, Farris estimated that survivability could be up to 20 hours."
3SMIWMMK604LYYSN1WYE93QRRLTUWS,3.0,Women are more than their reproductive organs.
3S8APUMBJWI4RDXMBG7J0PC37XXBFV,4.0,"Women, especially conservative women, are chewed up by the media."
3Y40HMYLL0H0NYXDB1U0BM4Y0NZUXL,4.6,Women invited for screening by the National Health Service will be told that some of the cancers detected will be dormant and may never spread to other tissue.
